ga.regionId,ga.source,ga.medium,ga.sessions,ga.deviceCategory,ga.users,ga.pageviews,ga.transactions,ga.transactionRevenue
20229,google,organic,23,mobile,10,86,0,0
20229,m.xataka.com,referral,10,mobile,3,10,0,0
20229,soluciona,newsletter,7,desktop,3,13,0,0
20229,vocento,display,7,mobile,3,7,0,0
20229,(direct),(none),442,desktop,69,828,0,0
20229,dpd.com,referral,7,desktop,3,7,0,0
20229,google,cpc,10,desktop,3,10,0,0
20229,google,organic,1006,desktop,152,3986,0,0
20229,google,organic,3,desktop,3,53,0,0
20229,google,organic,3,desktop,3,53,0,0
20229,google,organic,30,mobile,7,69,0,0
20230,(direct),(none),10,desktop,3,49,0,0
20230,(direct),(none),20,mobile,7,99,0,0
20230,(direct),(none),7,tablet,3,7,0,0
20230,google,organic,10,mobile,3,10,0,0
20230,(direct),(none),40,mobile,3,158,0,0
20230,google,organic,10,desktop,3,59,0,0
20231,(direct),(none),49,desktop,16,386,0,0
20231,(direct),(none),7,mobile,3,13,0,0
20231,(direct),(none),16,tablet,7,16,0,0
20231,google,organic,326,desktop,106,1279,0,0
20231,google,organic,13,mobile,7,26,0,0
20231,google,organic,10,tablet,3,89,0,0
20231,images.google,organic,10,desktop,3,10,0,0
20231,lg,link-building,10,desktop,3,10,0,0
20231,samsung,link-building,10,desktop,3,10,0,0
20231,(direct),(none),69,desktop,10,465,0,0
20231,(direct),(none),10,mobile,3,79,0,0
20231,google,cpc,16,tablet,3,63,0,0
20231,google,organic,504,desktop,69,2011,0,0
20231,google,organic,20,mobile,7,89,0,0
20232,(direct),(none),43,desktop,10,257,0,0
20232,(direct),(none),3,desktop,3,26,0,0
20232,(direct),(none),7,mobile,3,13,0,0
20232,(direct),(none),7,tablet,3,7,0,0
20232,bing,organic,10,desktop,3,10,0,0
20232,ecosia.org,referral,10,desktop,3,10,0,0
20232,google,cpc,30,desktop,3,89,0,0
20232,google,organic,26,desktop,10,76,0,0
20232,google,organic,26,mobile,10,53,0,0
20232,reg_site,newsletter,7,mobile,3,13,0,0
20232,yahoo,organic,10,desktop,3,69,0,0
20232,(direct),(none),7,mobile,3,46,0,0
20232,ecosia.org,referral,20,desktop,3,20,0,0
20232,google,cpc,16,desktop,7,43,0,0
20232,google,organic,13,desktop,7,33,0,0
20233,barcelonalowdown.com,referral,7,desktop,3,20,0,0
20233,lancelotdigital.com,referral,7,desktop,3,7,0,0
20234,google,organic,109,desktop,40,607,0,0
20234,google,organic,26,mobile,10,66,0,0
20234,images.google.de,referral,7,mobile,3,7,0,0
20234,suche.t-online.de,referral,10,desktop,3,346,0,0
20234,(direct),(none),13,desktop,3,53,0,0
20234,google,organic,66,desktop,16,218,0,0
20235,(direct),(none),142,desktop,56,504,0,0
20235,(direct),(none),33,mobile,13,165,0,0
20235,(direct),(none),16,tablet,7,53,0,0
20235,bing,organic,7,desktop,3,7,0,0
20235,blog.ofertitas.es,referral,7,desktop,3,7,0,0
20235,facebook,rrss,7,desktop,3,7,0,0
20235,forocoches.com,referral,10,desktop,3,10,0,0
20235,google,cpc,7,desktop,3,7,0,0
20235,google,organic,379,desktop,145,1718,0,0
20235,google,organic,56,mobile,23,366,0,0
20235,google,organic,7,tablet,3,13,0,0
20235,huaweispain.com,referral,10,desktop,3,10,0,0
20235,ixquick.de,referral,7,desktop,3,33,0,0
20235,linkedin.com,referral,7,desktop,3,20,0,0
20235,suche.t-online.de,referral,10,desktop,3,10,0,0
20235,vocento,display,7,mobile,3,7,0,0
20235,yahoo,organic,10,desktop,3,10,0,0
20235,(direct),(none),99,desktop,16,284,0,0
20235,(direct),(none),40,mobile,3,732,0,0
20235,(direct),(none),10,tablet,3,129,0,0
20235,bing,organic,7,desktop,3,40,0,0
20235,economia.elpais.com,referral,7,desktop,3,26,0,0
20235,google,cpc,20,desktop,7,46,0,0
20235,google,organic,287,desktop,66,1866,0,0
20235,google,organic,30,mobile,13,76,0,0
20236,(direct),(none),10,desktop,3,40,0,0
20236,google,organic,135,desktop,49,857,0,0
20236,google,organic,7,mobile,3,59,0,0
20236,lg,link-building,10,desktop,3,10,0,0
20236,yahoo,display,7,desktop,3,7,0,0
20236,bq.com,referral,7,desktop,3,7,0,0
20236,google,organic,30,desktop,10,69,0,0
20236,google,organic,66,mobile,7,260,0,0
20237,google,organic,13,desktop,7,20,0,0
20237,google,organic,10,tablet,3,20,0,0
20237,google.de,referral,7,desktop,3,7,0,0
20238,google,organic,16,desktop,7,106,0,0
20239,(direct),(none),10,desktop,3,59,0,0
20239,google,organic,43,desktop,16,89,0,0
20241,google,organic,7,desktop,3,33,0,0
20241,google,organic,10,mobile,3,20,0,0
20243,(direct),(none),16,desktop,7,56,0,0
20243,(direct),(none),36,mobile,7,138,0,0
20243,(direct),(none),13,tablet,7,13,0,0
20243,google,organic,112,desktop,33,1134,33,10813.76491
20243,google,organic,3,desktop,3,86,3,1081.376491
20243,google,organic,3,desktop,3,86,3,1081.376491
20243,google,organic,3,desktop,3,86,3,1081.376491
20243,google,organic,3,desktop,3,86,3,1081.376491
20243,google,organic,30,mobile,10,129,0,0
20243,google,organic,16,tablet,7,40,0,0
20243,spanienforum.se,referral,7,desktop,3,7,0,0
20243,yahoo,organic,7,mobile,3,7,0,0
20243,google,organic,26,desktop,10,106,0,0
20243,google,organic,26,mobile,7,26,0,0
20245,(direct),(none),7,mobile,3,257,0,0
20245,cdn.viglink.com,referral,30,desktop,3,148,0,0
20245,google,cpc,30,desktop,3,119,0,0
20245,google,cpc,3,desktop,3,13,0,0
20245,google,organic,16,mobile,7,16,0,0
20245,hltv.org,referral,10,desktop,3,10,0,0
20245,soluciona,newsletter,7,desktop,3,13,0,0
20245,(direct),(none),7,mobile,3,20,0,0
20245,google,organic,7,mobile,3,7,0,0
20252,google,organic,10,desktop,3,10,0,0
20252,google,organic,16,tablet,7,112,0,0
20254,(direct),(none),53,desktop,13,303,30,8248.792626
20254,(direct),(none),3,desktop,3,23,3,916.532514
20254,(direct),(none),3,desktop,3,23,3,916.532514
20254,(direct),(none),3,desktop,3,23,3,916.532514
20254,google,organic,33,desktop,13,208,0,0
20254,google,organic,36,tablet,7,369,0,0
20254,google,organic,3,tablet,3,40,0,0
20254,(direct),(none),10,desktop,3,40,0,0
20254,google,organic,7,desktop,3,7,0,0
20256,google,organic,10,desktop,3,10,0,0
20256,google,organic,7,mobile,3,7,0,0
20256,google,organic,7,tablet,3,7,0,0
20260,(direct),(none),10,desktop,3,10,0,0
20261,(direct),(none),10,desktop,3,10,0,0
20261,facebook.com,referral,10,desktop,3,89,0,0
20261,google,organic,115,desktop,46,343,0,0
20261,google,organic,30,mobile,10,30,0,0
20261,rockstargames.com,referral,30,desktop,3,89,0,0
20261,rockstargames.com,referral,3,desktop,3,10,0,0
20261,vocento,display,7,desktop,3,7,0,0
20261,yahoo,display,20,desktop,10,20,0,0
20261,col126.mail.live.com,referral,7,desktop,3,7,0,0
20261,google,organic,16,desktop,7,16,0,0
20263,google,organic,16,desktop,7,16,0,0
20263,yahoo,display,10,desktop,3,30,0,0
20264,(direct),(none),16,mobile,7,293,0,0
20264,elotrolado.net,referral,7,desktop,3,7,0,0
20264,expatforum.com,referral,7,tablet,3,20,0,0
20264,google,organic,152,desktop,56,422,0,0
20264,google,organic,10,mobile,3,10,0,0
20264,hallar.co,referral,7,desktop,3,13,0,0
20264,s0.2mdn.net,referral,7,tablet,3,7,0,0
20264,samsung,link-building,10,desktop,3,20,0,0
20264,vocento,display,13,desktop,7,13,0,0
20264,worten.pt,referral,7,desktop,3,7,0,0
20264,yahoo,display,125,desktop,63,171,0,0
20264,(direct),(none),7,mobile,3,20,0,0
20264,google,organic,30,desktop,7,99,0,0
20264,google,organic,7,mobile,3,7,0,0
20265,google,cpc,10,desktop,3,10,0,0
20265,google,organic,33,desktop,13,53,0,0
20265,vocento,display,7,desktop,3,7,0,0
20265,yahoo,display,13,desktop,7,13,0,0
20269,(direct),(none),14140,desktop,5024,86457,346,74987.45935
20269,(direct),(none),10,desktop,10,135,3,271.003499
20269,(direct),(none),69,desktop,69,1032,7,727.621316
20269,(direct),(none),3,desktop,3,49,0,0
20269,(direct),(none),46,desktop,46,781,23,6153.131142
20269,(direct),(none),40,desktop,40,577,13,4934.63743
20269,(direct),(none),7,desktop,7,49,3,144.996762
20269,(direct),(none),13,desktop,13,195,3,698.246119
20269,(direct),(none),13,desktop,13,257,7,416.000261
20269,(direct),(none),23,desktop,23,574,3,29.375197
20269,(direct),(none),40,desktop,40,640,26,6893.313569
20269,(direct),(none),33,desktop,33,656,16,5840.026492
20269,(direct),(none),3,desktop,3,66,3,271.003499
20269,(direct),(none),7,desktop,7,171,3,310.533085
20269,(direct),(none),10,desktop,10,280,0,0
20269,(direct),(none),7,desktop,7,76,3,428.561372
20269,(direct),(none),3,desktop,3,26,3,29.375197
20269,(direct),(none),3,desktop,3,66,3,1167.09536
20269,(direct),(none),38488,mobile,14068,208175,99,13544.5043
20269,(direct),(none),7,mobile,7,96,0,0
20269,(direct),(none),63,mobile,63,663,3,82.356051
20269,(direct),(none),26,mobile,26,465,7,1323.037762
20269,(direct),(none),46,mobile,46,607,7,998.591846
20269,(direct),(none),10,mobile,10,171,3,406.801967
20269,(direct),(none),10,mobile,10,175,3,82.356051
20269,(direct),(none),3,mobile,3,30,0,0
20269,(direct),(none),23,mobile,23,435,3,916.235795
20269,(direct),(none),13,mobile,13,218,10,1405.393813
20269,(direct),(none),13,mobile,13,244,3,916.235795
20269,(direct),(none),7448,tablet,2865,38537,36,8993.887404
20269,(direct),(none),10,tablet,10,171,3,817.626128
20269,(direct),(none),7,tablet,7,162,3,817.626128
20269,(direct),(none),3,tablet,3,122,0,0
20269,(direct),(none),3,tablet,3,40,3,817.626128
20269,(direct),(none),3,tablet,3,115,0,0
20269,192.168.1.1,referral,7,desktop,3,7,0,0
20269,abc.es,referral,13,desktop,7,33,0,0
20269,abc.es,referral,13,mobile,7,20,0,0
20269,abc.es,referral,13,tablet,7,13,0,0
20269,acessorios.worten.pt,referral,7,tablet,3,7,0,0
20269,adalidlt.com,referral,7,tablet,3,7,0,0
20269,adslzone.net,referral,56,desktop,23,79,0,0
20269,adslzone.net,referral,69,mobile,20,346,0,0
20269,adslzone.net,referral,3,mobile,3,20,0,0
20269,adslzone.net,referral,10,tablet,3,99,0,0
20269,airzip.inspsearch.com,referral,26,desktop,10,237,0,0
20269,alaup.com,referral,7,desktop,3,20,0,0
20269,alaup.es,referral,7,desktop,3,7,0,0
20269,alertaofertas.es,referral,33,desktop,3,297,0,0
20269,alertaofertas.es,referral,3,desktop,3,30,0,0
20269,alertaofertas.es,referral,3,desktop,3,30,0,0
20269,alertaofertas.es,referral,3,desktop,3,30,0,0
20269,alertaofertas.es,referral,7,mobile,3,13,0,0
20269,alertaofertas.es,referral,10,tablet,3,99,0,0
20269,alesteplaza.es,referral,7,desktop,3,33,0,0
20269,amazon.es,referral,20,desktop,7,277,0,0
20269,anaevenegaseducadorasocial.blogspot.com.es,referral,7,desktop,3,7,0,0
20269,androidpit.es,referral,40,desktop,13,69,0,0
20269,androidpit.es,referral,30,mobile,13,69,0,0
20269,androidpit.es,referral,10,tablet,3,20,0,0
20269,androtube.es,referral,7,desktop,3,7,0,0
20269,androtube.es,referral,7,mobile,3,7,0,0
20269,aol,organic,16,desktop,7,79,0,0
20269,apalabrados.abc.es,referral,7,desktop,3,13,0,0
20269,applesfera.com,referral,10,desktop,3,10,0,0
20269,as,display,959,desktop,415,2756,0,0
20269,as,display,3003,mobile,1355,4649,0,0
20269,as,display,791,tablet,343,1223,0,0
20269,ask,organic,155,desktop,63,534,0,0
20269,ask,organic,10,mobile,3,20,0,0
20269,avg,organic,16,desktop,7,155,0,0
20269,bay174.mail.live.com,referral,10,desktop,3,129,0,0
20269,billowtechnology.com,referral,7,desktop,3,20,0,0
20269,billowtechnology.com,referral,7,mobile,3,59,0,0
20269,bing,organic,3290,desktop,1170,16316,36,12983.11166
20269,bing,organic,3,desktop,3,40,0,0
20269,bing,organic,20,desktop,20,234,3,1180.282878
20269,bing,organic,3,desktop,3,26,0,0
20269,bing,organic,16,desktop,16,201,3,1180.282878
20269,bing,organic,7,desktop,7,69,3,1180.282878
20269,bing,organic,3,desktop,3,20,0,0
20269,bing,organic,3,desktop,3,26,0,0
20269,bing,organic,3,desktop,3,40,0,0
20269,bing,organic,251,mobile,92,1263,0,0
20269,bing,organic,231,tablet,79,2110,0,0
20269,bit4id.com,referral,7,desktop,3,7,0,0
20269,blog.es.playstation.com,referral,10,mobile,3,10,0,0
20269,blog.ofertitas.es,referral,195,desktop,79,537,0,0
20269,blog.ofertitas.es,referral,188,mobile,76,537,0,0
20269,blog.ofertitas.es,referral,13,tablet,7,13,0,0
20269,blogdechollos.com,referral,10,tablet,3,10,0,0
20269,bq,link-building,16,desktop,7,33,0,0
20269,bq,link-building,30,mobile,10,129,0,0
20269,bq,link-building,7,tablet,3,33,0,0
20269,bq.com,referral,109,desktop,46,274,0,0
20269,bq.com,referral,16,mobile,7,227,0,0
20269,bueni.es,referral,13,mobile,7,13,0,0
20269,cdn.254a.com,referral,7,desktop,3,7,0,0
20269,cdn.viglink.com,referral,26,desktop,10,185,0,0
20269,cdn.viglink.com,referral,7,tablet,3,7,0,0
20269,centrodosmares.com,referral,7,desktop,3,7,0,0
20269,computerhoy.com,referral,16,desktop,7,16,0,0
20269,computerhoy.com,referral,16,mobile,7,49,0,0
20269,correo.juntadeandalucia.es,referral,7,desktop,3,20,0,0
20269,cuponesmagicos.com,referral,7,mobile,3,7,0,0
20269,cuponesmagicos.com,referral,10,tablet,3,49,0,0
20269,d-link,link-building,43,desktop,7,142,0,0
20269,d-link,link-building,20,mobile,7,20,0,0
20269,d-link,link-building,10,tablet,3,10,0,0
20269,darty.com,referral,7,desktop,3,20,0,0
20269,debates.motos.coches.net,referral,26,desktop,13,53,0,0
20269,debates.motos.coches.net,referral,7,mobile,3,7,0,0
20269,default,display,7,mobile,3,7,0,0
20269,delta-search.com,referral,10,desktop,3,158,0,0
20269,devolo.com,referral,23,mobile,10,96,0,0
20269,dlink.com,referral,16,desktop,7,46,0,0
20269,dub117.mail.live.com,referral,10,desktop,3,49,0,0
20269,dub125.mail.live.com,referral,36,desktop,3,399,0,0
20269,dub128.mail.live.com,referral,10,mobile,3,20,0,0
20269,duckduckgo.com,referral,59,desktop,13,709,0,0
20269,duckduckgo.com,referral,30,tablet,10,129,0,0
20269,dyson,link-building,7,desktop,3,13,0,0
20269,ecosia.org,referral,7,desktop,3,7,0,0
20269,ecosia.org,referral,7,mobile,3,7,0,0
20269,eju.tv,referral,30,desktop,3,445,30,7563.668087
20269,eju.tv,referral,3,desktop,3,49,3,840.407565
20269,eju.tv,referral,3,desktop,3,49,3,840.407565
20269,eju.tv,referral,3,desktop,3,49,3,840.407565
20269,eju.tv,referral,3,desktop,3,49,3,840.407565
20269,elaireacondicionado.com,referral,7,desktop,3,7,0,0
20269,elandroidelibre.com,referral,122,desktop,43,722,0,0
20269,elandroidelibre.com,referral,3,desktop,3,53,0,0
20269,elandroidelibre.com,referral,82,mobile,26,732,0,0
20269,elchapuzasinformatico.com,referral,10,desktop,3,30,0,0
20269,eldia.es,display,7,tablet,3,7,0,0
20269,elotrolado.net,referral,46,desktop,20,264,0,0
20269,elotrolado.net,referral,7,mobile,3,7,0,0
20269,elpais,display,2638,desktop,1121,9482,0,0
20269,elpais,display,696,mobile,274,1704,0,0
20269,elpais,display,1428,tablet,564,4464,0,0
20269,elpais,display,3,tablet,3,46,0,0
20269,es.alhea.com,referral,10,desktop,3,99,0,0
20269,es.couponandgo.com,referral,26,desktop,13,86,0,0
20269,es.couponandgo.com,referral,26,mobile,13,79,0,0
20269,es.couponandgo.com,referral,13,tablet,7,20,0,0
20269,es.m.wikipedia.org,referral,7,tablet,3,26,0,0
20269,es.remington-europe.com,referral,33,desktop,16,66,0,0
20269,es.remington-europe.com,referral,13,mobile,7,13,0,0
20269,es.remington-europe.com,referral,7,tablet,3,7,0,0
20269,es.search.yahoo.com,referral,429,desktop,148,4269,0,0
20269,es.search.yahoo.com,referral,7,desktop,7,257,0,0
20269,es.wikomobile.com,referral,7,desktop,3,20,0,0
20269,es.yhs4.search.yahoo.com,referral,23,desktop,10,165,0,0
20269,facebook,rrss,188,desktop,86,376,0,0
20269,facebook,rrss,633,mobile,251,2028,0,0
20269,facebook,rrss,3,mobile,3,20,0,0
20269,facebook,rrss,63,tablet,26,145,0,0
20269,facebook.com,referral,125,desktop,40,320,0,0
20269,feedly.com,referral,10,desktop,3,20,0,0
20269,flipboard.com,referral,7,desktop,3,7,0,0
20269,forocamping.com,referral,16,desktop,7,119,0,0
20269,forocamping.com,referral,7,tablet,3,46,0,0
20269,forocoches.com,referral,218,desktop,76,429,0,0
20269,forocoches.com,referral,10,tablet,3,10,0,0
20269,forodvd.com,referral,56,desktop,23,122,0,0
20269,forodvd.com,referral,7,mobile,3,46,0,0
20269,forodvd.com,referral,16,tablet,7,56,0,0
20269,furgovw.org,referral,7,tablet,3,26,0,0
20269,gamerzone.avermedia.com,referral,10,mobile,3,10,0,0
20269,geoanalyticsfinder.maporama.com,referral,10,desktop,3,257,0,0
20269,getmyfox.com,referral,10,desktop,3,49,0,0
20269,getmyfox.com,referral,13,mobile,7,13,0,0
20269,getmyfox.com,referral,10,tablet,3,40,0,0
20269,google,cpc,69373,desktop,26576,288543,399,96186.36187
20269,google,cpc,16,desktop,16,119,0,0
20269,google,cpc,138,desktop,138,1269,10,2541.432567
20269,google,cpc,3,desktop,3,36,3,151.35974
20269,google,cpc,46,desktop,46,1266,26,6759.526197
20269,google,cpc,7,desktop,7,63,3,937.533637
20269,google,cpc,66,desktop,66,877,23,4669.733159
20269,google,cpc,16,desktop,16,373,7,1046.627381
20269,google,cpc,13,desktop,13,142,0,0
20269,google,cpc,16,desktop,16,392,16,3146.673715
20269,google,cpc,76,desktop,76,1154,3,161.48116
20269,google,cpc,3,desktop,3,30,0,0
20269,google,cpc,23,desktop,23,478,23,6305.64479
20269,google,cpc,36,desktop,36,791,20,4811.861636
20269,google,cpc,3,desktop,3,16,0,0
20269,google,cpc,3,desktop,3,30,0,0
20269,google,cpc,3,desktop,3,227,0,0
20269,google,cpc,3,desktop,3,53,0,0
20269,google,cpc,33358,mobile,13435,123673,76,14360.81168
20269,google,cpc,36,mobile,36,488,3,751.688537
20269,google,cpc,3,mobile,3,43,3,507.686481
20269,google,cpc,26,mobile,26,326,3,751.688537
20269,google,cpc,3,mobile,3,46,0,0
20269,google,cpc,30,mobile,30,346,0,0
20269,google,cpc,7,mobile,7,79,7,1259.375018
20269,google,cpc,3,mobile,3,49,0,0
20269,google,cpc,26797,tablet,10339,114296,0,0
20269,google,cpc,3,tablet,3,16,0,0
20269,google,cpc,46,tablet,46,508,0,0
20269,google,cpc,3,tablet,3,16,0,0
20269,google,cpc,13,tablet,13,148,0,0
20269,google,cpc,3,tablet,3,16,0,0
20269,google,cpc,3,tablet,3,73,0,0
20269,google,cpc,33,tablet,33,462,0,0
20269,google,organic,70375,desktop,25505,343083,630,123960.462
20269,google,organic,33,desktop,33,913,16,3340.101638
20269,google,organic,138,desktop,138,2133,23,5197.39873
20269,google,organic,82,desktop,82,1774,33,6632.332584
20269,google,organic,3,desktop,3,43,0,0
20269,google,organic,89,desktop,89,1820,30,7569.89919
20269,google,organic,3,desktop,3,33,0,0
20269,google,organic,33,desktop,33,537,10,2329.970713
20269,google,organic,33,desktop,33,798,20,3713.704028
20269,google,organic,40,desktop,40,788,7,1531.004924
20269,google,organic,66,desktop,66,1230,43,8963.292361
20269,google,organic,63,desktop,63,1563,26,6420.277292
20269,google,organic,3,desktop,3,66,3,154.92037
20269,google,organic,3,desktop,3,73,3,0.626407
20269,google,organic,3,desktop,3,26,0,0
20269,google,organic,3,desktop,3,36,0,0
20269,google,organic,10,desktop,10,132,0,0
20269,google,organic,10,desktop,10,152,7,919.796425
20269,google,organic,3,desktop,3,16,3,318.973096
20269,google,organic,55556,mobile,20263,291823,76,12192.94853
20269,google,organic,3,mobile,3,26,0,0
20269,google,organic,79,mobile,79,917,3,910.33438
20269,google,organic,7,mobile,7,89,3,115.357815
20269,google,organic,13,mobile,13,152,0,0
20269,google,organic,7,mobile,7,66,0,0
20269,google,organic,53,mobile,53,715,0,0
20269,google,organic,7,mobile,7,89,7,1025.692196
20269,google,organic,3,mobile,3,49,0,0
20269,google,organic,3,mobile,3,40,3,115.357815
20269,google,organic,3,mobile,3,26,0,0
20269,google,organic,3,mobile,3,23,0,0
20269,google,organic,13553,tablet,4935,65990,40,4865.798585
20269,google,organic,20,tablet,20,280,0,0
20269,google,organic,3,tablet,3,63,0,0
20269,google,organic,7,tablet,7,178,0,0
20269,google,organic,3,tablet,3,53,3,405.483215
20269,google,rrss,7,mobile,3,7,0,0
20269,google.com,referral,188,desktop,86,237,0,0
20269,google.es,referral,46,desktop,16,86,0,0
20269,google.es,referral,20,mobile,7,30,0,0
20269,govome.inspsearch.com,referral,7,desktop,3,26,0,0
20269,guia.tienda,referral,7,mobile,3,26,0,0
20269,hard2mano.com,referral,13,desktop,7,13,0,0
20269,horarios-de-apertura.es,referral,7,tablet,3,7,0,0
20269,htcmania.com,referral,10,tablet,3,10,0,0
20269,huawei,link-building,158,desktop,53,227,0,0
20269,huawei,link-building,79,mobile,26,79,0,0
20269,huaweispain.com,referral,752,desktop,244,841,0,0
20269,huaweispain.com,referral,415,mobile,132,673,0,0
20269,huaweispain.com,referral,148,tablet,49,168,0,0
20269,iddesign.ipapercms.dk,referral,7,desktop,3,13,0,0
20269,ideal.es,referral,7,desktop,3,13,0,0
20269,ideal.es,referral,26,mobile,13,26,0,0
20269,infocif.es,referral,7,desktop,3,20,0,0
20269,int.search.tb.ask.com,referral,30,desktop,13,73,0,0
20269,intel,link-building,10,tablet,3,10,0,0
20269,keep.google.com,referral,10,desktop,3,10,0,0
20269,kelkoo,link-building,10,desktop,3,10,0,0
20269,kingtale3.inspsearch.com,referral,59,desktop,23,198,0,0
20269,krups,link-building,7,desktop,3,7,0,0
20269,laliga.es,referral,7,desktop,3,7,0,0
20269,lancelotdigital.com,referral,7,mobile,3,40,0,0
20269,lasprovincias.es,referral,7,mobile,3,7,0,0
20269,lastpass.com,referral,7,desktop,3,40,0,0
20269,lavozdegalicia.es,referral,7,tablet,3,13,0,0
20269,lavozdigital.es,referral,7,desktop,3,7,0,0
20269,lavozdigital.es,referral,7,mobile,3,13,0,0
20269,lenovo,display,287,desktop,96,801,0,0
20269,lenovo,display,10,mobile,3,20,0,0
